client_id,went_back,variation
1548639,4,Unknown
1548646,3,Test
1548795,3,Unknown
1548882,4,Unknown
1548937,3,Test
1549026,5,Unknown
1549031,3,Unknown
1549081,3,Unknown
1549099,0,Test
1549295,6,Control
1549337,14,Unknown
1549430,3,Test
1549485,3,Unknown
1549557,3,Test
1549583,12,Unknown
1549737,3,Control
1549978,3,Test
1550022,3,Unknown
1550027,9,Test
1550212,4,Unknown
1550214,4,Unknown
1550253,0,Unknown
1550264,9,Unknown
1550368,3,Unknown
1550378,3,Control
1550660,4,Control
1550711,4,Test
1550776,13,Unknown
1550778,3,Test
1550841,3,Unknown
1550846,3,Unknown
1550858,4,Unknown
1550877,3,Control
1550916,0,Control
1550937,0,Unknown
1550970,3,Unknown
1551030,9,Unknown
1551060,9,Test
1551069,3,Unknown
1551085,3,Test
1551298,5,Test
1551335,8,Control
1551349,3,Test
1551417,2,Test
1551477,3,Control
1551866,3,Unknown
1551888,2,Unknown
1551923,3,Unknown
1551956,3,Test
1552160,3,Test
1552231,3,Control
1552238,2,Unknown
1552411,5,Unknown
1552414,5,Unknown
1552420,3,Control
1552597,3,Unknown
1552628,3,Unknown
1553046,4,Unknown
1553142,5,Unknown
1553187,5,Test
1553207,8,Unknown
1553394,3,Test
1553692,3,Unknown
1553793,3,Control
1553817,1,Unknown
1553825,3,Unknown
1553830,10,Unknown
1553896,3,Unknown
1553954,2,Control
1553982,4,Unknown
1554087,1,Unknown
1554187,1,Test
1554200,6,Control
1554311,3,Unknown
1554355,0,Unknown
1554378,2,Control
1554464,5,Unknown
1554554,1,Test
1554927,0,Control
1554984,1,Unknown
1555004,0,Control
1555059,2,Control
1555201,3,Unknown
1555223,0,Control
1555244,4,Unknown
1555253,3,Control
1555282,3,Unknown
1555531,7,Unknown
1555557,3,Test
1555577,3,Unknown
1555616,0,Unknown
1555671,4,Test
1555759,3,Control
1555809,6,Control
1555813,6,Test
1555862,3,Unknown
1556018,3,Unknown
1556037,3,Unknown
1556101,0,Unknown
1556122,2,Test
1556192,3,Test
1556209,5,Control
1556389,0,Test
1556407,3,Unknown
1556420,3,Unknown
1556497,0,Unknown
1556508,3,Unknown
1556547,4,Unknown
1556605,3,Unknown
1556654,3,Control
1556731,3,Unknown
1556871,3,Unknown
1556880,1,Unknown
1557014,8,Control
1557369,3,Test
1557476,1,Control
1557499,3,Unknown
1557537,3,Control
1557552,3,Control
1557554,3,Test
1557573,3,Unknown
1557701,4,Unknown
1557709,0,Unknown
1557768,3,Control
1557790,3,Control
1557902,4,Unknown
1557923,0,Unknown
1557955,3,Unknown
1558012,3,Unknown
1558070,5,Unknown
1558079,0,Control
1558097,3,Unknown
1558215,3,Unknown
1558306,3,Unknown
1558312,5,Control
1558368,0,Unknown
1558415,2,Unknown
1558503,3,Control
1558536,5,Unknown
1558555,5,Unknown
1558668,3,Unknown
1558835,5,Unknown
1558886,3,Unknown
1558940,4,Control
1558960,3,Unknown
1559022,3,Test
1559032,3,Unknown
1559255,5,Unknown
1559271,3,Unknown
1559358,3,Unknown
1559448,3,Test
1559591,0,Unknown
1559593,5,Unknown
1559596,0,Test
1559624,3,Control
1559628,3,Unknown
1559629,3,Unknown
1559759,3,Unknown
1559775,3,Unknown
1559876,3,Unknown
1559905,3,Test
1559994,5,Unknown
1560017,3,Unknown
1560251,0,Unknown
1560289,0,Unknown
1560344,7,Unknown
1560366,3,Test
1560407,3,Unknown
1560484,7,Unknown
1560669,3,Control
1560755,3,Unknown
1560814,4,Unknown
1560840,3,Unknown
1561290,8,Unknown
1561553,0,Test
1561693,0,Unknown
1561813,3,Unknown
1561833,0,Unknown
1561901,3,Unknown
1561970,3,Unknown
1562027,3,Test
1562045,0,Test
1562128,5,Test
1562376,3,Test
1562399,3,Unknown
1562630,3,Control
1562657,4,Unknown
1562658,8,Unknown
1562697,3,Test
1563051,2,Test
1563186,3,Unknown
1563417,0,Unknown
1563464,2,Unknown
1563490,3,Unknown
1563739,3,Test
1563762,3,Unknown
1563802,3,Unknown
1563833,1,Unknown
1563878,5,Test
1563915,0,Unknown
1563967,4,Test
1563997,3,Unknown
1564135,3,Test
1564207,3,Control
1564270,0,Unknown
1564404,3,Unknown
1564473,3,Unknown
1564577,4,Unknown
1564585,3,Control
1564686,6,Unknown
1564860,3,Unknown
1564874,0,Unknown
1564878,3,Test
1564895,2,Test
1564947,3,Unknown
1565067,6,Control
1565127,6,Test
1565273,4,Unknown
1565339,4,Test
1565481,3,Test
1565509,0,Unknown
1565668,3,Unknown
1565716,4,Unknown
1565732,1,Test
1565737,5,Control
1565743,1,Control
1565761,8,Test
1565846,2,Control
1565883,0,Test
1565985,5,Unknown
1566028,3,Control
1566105,3,Unknown
1566121,0,Unknown
1566185,0,Control
1566378,3,Test
1566447,7,Control
1566573,3,Unknown
1566746,0,Unknown
1566757,3,Unknown
1566774,0,Unknown
1566793,0,Unknown
1566866,6,Unknown
1567087,3,Unknown
1567092,3,Unknown
1567114,3,Unknown
1567163,0,Unknown
1567246,3,Test
1567323,3,Unknown
1567502,0,Unknown
1567564,6,Unknown
1567591,3,Control
1567647,3,Control
1567815,3,Control
1567949,2,Unknown
1568077,1,Unknown
1568385,1,Test
1568471,3,Unknown
1568488,0,Unknown
1568820,4,Unknown
1568882,3,Unknown
1568911,0,Unknown
1568925,1,Test
1569041,2,Unknown
1569088,7,Test
1569108,0,Unknown
1569144,3,Control
1569375,0,Test
1569528,5,Unknown
1569596,3,Unknown
1569612,3,Unknown
1569676,3,Unknown
1569692,3,Unknown
1569783,3,Unknown
1569861,3,Control
1569944,3,Unknown
1570047,4,Unknown
1570050,11,Unknown
1570183,3,Unknown
1570387,5,Unknown
1570410,2,Unknown
1570423,0,Control
1570485,5,Test
1570493,3,Control
1570495,3,Unknown
1570900,0,Unknown
1571070,3,Unknown
1571253,4,Test
1571466,1,Control
1571508,6,Control
1571630,1,Unknown
1571643,3,Unknown
1571787,6,Control
1571924,3,Control
1572093,2,Control
1572169,3,Unknown
1572187,3,Unknown
1572280,0,Unknown
1572401,3,Unknown
1572656,3,Control
1572703,5,Unknown
1572704,2,Unknown
1572728,3,Unknown
1572804,5,Unknown
1572852,3,Unknown
1573026,3,Unknown
1573060,3,Unknown
1573142,3,Unknown
1573199,3,Control
1573732,5,Unknown
1573768,0,Unknown
1573920,1,Unknown
1573977,0,Control
1574008,3,Test
1574138,4,Unknown
1574498,1,Control
1574711,3,Unknown
1574780,1,Unknown
1574816,4,Control
1574827,10,Control
1574847,3,Unknown
1574893,5,Unknown
1574972,3,Test
1575010,11,Test
1575136,4,Test
1575170,3,Unknown
1575244,3,Unknown
1575367,3,Unknown
1575474,0,Control
1575538,3,Unknown
1575630,5,Unknown
1575665,3,Test
1575726,3,Control
1575877,3,Control
1575889,0,Control
1576277,3,Unknown
1576322,3,Control
1576378,6,Test
1576746,3,Test
1576775,3,Test
1576939,3,Unknown
1577037,3,Unknown
1577114,4,Unknown
1577279,0,Unknown
1577311,4,Test
1577418,2,Unknown
1577426,3,Unknown
1577726,3,Unknown
1577727,8,Control
1577767,3,Control
1577980,5,Control
1577998,4,Unknown
1578062,0,Control
1578087,3,Unknown
1578134,0,Test
1578515,5,Unknown
1578618,3,Unknown
1578668,4,Control
1578673,0,Unknown
1578710,3,Unknown
1578714,9,Unknown
1578830,0,Unknown
1578954,3,Control
1579161,5,Unknown
1579264,3,Unknown
1579287,3,Control
1579299,3,Unknown
1579308,3,Control
1579315,3,Test
1579389,6,Unknown
1579397,4,Unknown
1579430,3,Control
1579536,5,Unknown
1579653,3,Unknown
1579703,0,Unknown
1579716,3,Control
1579868,3,Unknown
1580013,3,Control
1580106,1,Unknown
1580143,8,Unknown
1580270,3,Unknown
1580339,3,Control
1580401,0,Test
1580440,3,Test
1580454,3,Unknown
1580466,6,Unknown
1580743,1,Unknown
1580755,3,Unknown
1580780,3,Unknown
1580965,3,Unknown
1581020,3,Unknown
1581038,4,Unknown
1581087,11,Test
1581100,0,Unknown
1581127,3,Test
1581183,0,Unknown
1581444,3,Test
1581449,3,Unknown
1581480,3,Unknown
1581569,0,Test
1581585,3,Test
1581663,2,Test
1581674,3,Test
1581691,1,Test
1581759,1,Unknown
1581878,3,Unknown
1581977,3,Unknown
1582121,3,Unknown
1582129,3,Test
1582224,3,Unknown
1582373,3,Control
1582402,4,Control
1582425,3,Unknown
1582459,3,Unknown
1582645,8,Unknown
1582695,3,Unknown
1582736,0,Test
1582741,3,Unknown
1582796,12,Unknown
1582813,0,Unknown
1582990,4,Test
1582997,3,Unknown
1583018,3,Test
1583044,3,Control
1583051,3,Control
1583145,6,Unknown
1583165,3,Unknown
1583266,3,Unknown
1583311,1,Unknown
1583448,3,Test
1583465,2,Unknown
1583484,3,Control
1583526,0,Unknown
1583783,3,Test
1583993,4,Unknown
1584000,4,Unknown
1584114,3,Test
1584197,3,Test
1584214,0,Unknown
1584422,5,Test
1584456,3,Test
1584495,2,Control
1584519,5,Unknown
1584529,3,Unknown
1584574,4,Test
1584738,3,Unknown
1584764,0,Unknown
1584897,4,Unknown
1584960,5,Control
1585014,5,Unknown
1585118,3,Unknown
1585160,3,Control
1585178,3,Control
1585267,4,Test
1585521,4,Unknown
1585633,3,Test
1585645,0,Control
1585978,5,Control
1586220,6,Unknown
1586517,4,Test
1586601,18,Unknown
1586657,3,Unknown
1586726,3,Test
1586732,3,Test
1586754,3,Test
1586963,0,Unknown
1587008,3,Unknown
1587010,4,Control
1587219,3,Unknown
1587306,4,Unknown
1587409,6,Unknown
1587463,3,Unknown
1587613,3,Unknown
1587694,4,Unknown
1587699,3,Unknown
1587874,8,Unknown
1587933,4,Control
1588162,1,Test
1588357,3,Test
1588483,3,Control
1588657,6,Unknown
1588794,3,Control
1588892,3,Unknown
1588923,0,Unknown
1589175,3,Unknown
1589206,3,Control
1589303,8,Test
1589492,3,Test
1589642,4,Unknown
1589683,1,Unknown
1589825,0,Test
1589879,0,Control
1590045,6,Control
1590098,3,Unknown
1590118,3,Unknown
1590174,0,Unknown
1590237,3,Test
1590429,3,Test
1590452,3,Unknown
1590472,4,Test
1590558,3,Unknown
1590613,3,Unknown
1590631,0,Test
1590914,4,Unknown
1591043,0,Unknown
1591108,3,Unknown
1591138,3,Unknown
1591273,0,Test
1591332,3,Control
1591342,0,Unknown
1591385,3,Control
1591487,3,Control
1591558,9,Unknown
1591566,3,Unknown
1591633,6,Test
1591786,3,Unknown
1591827,3,Test
1591836,4,Test
1591957,3,Unknown
1591985,3,Unknown
1592081,3,Unknown
1592114,4,Unknown
1592313,0,Unknown
1592329,3,Control
1592345,3,Unknown
1592419,5,Control
1592506,0,Unknown
1592590,5,Unknown
1592676,5,Unknown
1592681,3,Test
1592701,3,Unknown
1592738,3,Unknown
1592744,5,Unknown
1592853,4,Unknown
1592858,3,Unknown
1593003,8,Test
1593015,3,Test
1593091,4,Unknown
1593316,3,Control
1593394,3,Unknown
1593438,3,Unknown
1593458,3,Unknown
1593463,4,Unknown
1593489,3,Unknown
1593575,5,Test
1593725,4,Unknown
1593738,4,Test
1593753,2,Test
1593823,0,Unknown
1593910,3,Unknown
1593974,3,Unknown
1594038,3,Unknown
1594077,0,Unknown
1594254,3,Unknown
1594410,0,Unknown
1594451,3,Unknown
1594591,3,Unknown
1594633,3,Unknown
1594634,3,Unknown
1594751,3,Unknown
1594776,3,Unknown
1594785,3,Unknown
1594847,2,Unknown
1594854,3,Test
1594976,3,Unknown
1594979,0,Control
1595181,6,Control
1595223,41,Test
1595299,3,Control
1595313,3,Test
1595334,3,Unknown
1595359,1,Test
1595410,4,Test
1595452,3,Unknown
1595462,1,Unknown
1595531,6,Unknown
1595814,2,Control
1595824,3,Unknown
1595883,1,Test
1595885,0,Unknown
1595893,3,Unknown
1596001,3,Control
1596056,3,Unknown
1596201,5,Unknown
1596444,2,Unknown
1596450,1,Control
1596488,0,Unknown
1596507,6,Test
1596550,0,Unknown
1596619,11,Unknown
1596684,6,Unknown
1596732,3,Unknown
1596808,5,Control
1597194,3,Test
1597299,0,Unknown
1597306,5,Control
1597347,3,Unknown
1597349,3,Unknown
1597405,3,Unknown
1597580,0,Unknown
1597583,1,Unknown
1597784,5,Unknown
1597883,4,Test
1597940,4,Unknown
1598073,4,Test
1598081,5,Control
1598256,3,Unknown
1598364,3,Unknown
1598379,1,Unknown
1598429,3,Test
1598454,3,Unknown
1598681,0,Control
1598718,8,Unknown
1598766,3,Unknown
1598796,0,Unknown
1598853,3,Unknown
1598934,3,Test
1598949,0,Unknown
1598978,2,Unknown
1598993,7,Unknown
1599039,6,Test
1599045,3,Unknown
1599078,3,Test
1599081,3,Unknown
1599177,3,Control
1599359,3,Test
1599447,3,Unknown
1599587,5,Test
1599600,0,Control
1599657,3,Unknown
1599766,3,Unknown
1599801,15,Unknown
1599844,3,Unknown
1599935,0,Control
1599957,4,Unknown
1600171,0,Unknown
1600182,5,Unknown
1600479,7,Test
1600493,4,Unknown
1600544,5,Control
1600553,6,Unknown
1600564,3,Unknown
1600568,3,Test
1600777,3,Test
1601030,6,Test
1601079,3,Control
1601176,10,Test
1601184,2,Unknown
1601236,3,Test
1601247,7,Test
1601313,7,Unknown
1601356,3,Unknown
1601364,3,Test
1601619,3,Unknown
1601687,4,Control
1601708,3,Test
1601787,1,Unknown
1601816,2,Unknown
1602111,2,Test
1602129,5,Test
1602262,10,Unknown
1602451,0,Control
1602509,3,Unknown
1602528,0,Unknown
1602655,3,Test
1602706,6,Unknown
1602821,3,Unknown
1602840,1,Unknown
1602886,3,Unknown
1602887,3,Test
1603074,3,Unknown
1603194,0,Unknown
1603300,3,Test
1603527,13,Unknown
1603954,14,Unknown
1603956,3,Unknown
1603982,4,Unknown
1604003,3,Unknown
1604053,0,Unknown
1604063,3,Unknown
1604125,3,Unknown
1604315,3,Unknown
1604338,3,Control
1604481,3,Unknown
1604587,2,Control
1604827,3,Control
1604871,3,Unknown
1604903,3,Unknown
1604907,3,Control
1604921,3,Unknown
1604941,1,Unknown
1605061,6,Test
1605268,1,Test
1605344,5,Control
1605474,0,Unknown
1605581,1,Unknown
1605650,0,Control
1605677,6,Test
1605807,3,Unknown
1605977,5,Test
1606155,3,Unknown
1606322,0,Control
1606374,5,Unknown
1606396,3,Control
1606403,3,Unknown
1606479,4,Test
1606521,3,Unknown
1606572,0,Unknown
1606584,5,Test
1606624,3,Unknown
1606712,3,Unknown
1606748,0,Control
1606820,6,Unknown
1606856,3,Unknown
1606891,3,Control
1607135,0,Unknown
1607188,0,Unknown
1607294,1,Unknown
1607366,3,Test
1607409,3,Test
1607526,3,Test
1607553,3,Unknown
1607661,3,Test
1607916,3,Test
1608093,3,Control
1608128,4,Unknown
1608395,2,Test
1608489,4,Test
1608728,3,Unknown
1608769,3,Test
1608794,3,Control
1608905,3,Unknown
1609047,4,Unknown
1609099,3,Unknown
1609142,3,Unknown
1609177,3,Test
1609281,2,Test
1609326,3,Unknown
1609374,4,Control
1609452,8,Unknown
1609476,3,Test
1609481,3,Unknown
1609520,2,Unknown
1609577,0,Control
1609601,3,Unknown
1609635,3,Test
1609684,0,Unknown
1609718,7,Unknown
1609844,3,Unknown
1609876,4,Unknown
1609953,1,Control
1609987,4,Test
1610052,0,Control
1610118,3,Test
1610147,3,Unknown
1610183,6,Unknown
1610207,3,Unknown
1610253,7,Unknown
1610307,3,Unknown
1610512,3,Unknown
1610544,19,Test
1610677,5,Unknown
1610849,4,Test
1610905,11,Test
1610962,3,Test
1611002,3,Unknown
1611437,0,Control
1611465,3,Unknown
1611504,3,Test
1611869,3,Unknown
1612012,4,Control
1612047,3,Unknown
1612133,3,Test
1612176,5,Unknown
1612188,3,Unknown
1612216,3,Unknown
1612233,3,Unknown
1612396,3,Test
1612397,4,Unknown
1612626,6,Unknown
1612706,1,Unknown
1612745,3,Unknown
1612789,3,Control
1612946,4,Control
1612982,0,Test
1613032,0,Test
1613067,9,Control
1613086,3,Test
1613102,6,Unknown
1613132,3,Control
1613148,4,Unknown
1613189,3,Unknown
1613220,7,Unknown
1613264,3,Unknown
1613278,6,Control
1613418,3,Unknown
1613439,3,Test
1613482,9,Test
1613498,3,Control
1613539,5,Unknown
1613563,1,Unknown
1613567,3,Control
1613604,3,Unknown
1613610,3,Test
1613840,3,Control
1613887,3,Control
1613918,4,Unknown
1613921,0,Unknown
1613933,3,Unknown
1613934,3,Unknown
1613948,3,Unknown
1614028,0,Unknown
1614054,15,Unknown
1614155,3,Unknown
1614531,13,Unknown
1614550,3,Unknown
1614640,3,Unknown
1614644,3,Unknown
1614669,3,Unknown
1614916,6,Unknown
1615051,8,Control
1615188,16,Unknown
1615356,4,Unknown
1615408,3,Test
1615546,8,Control
1615596,3,Unknown
1615646,3,Unknown
1615704,6,Control
1615709,8,Control
1615771,3,Unknown
1616090,4,Control
1616120,3,Control
1616184,3,Control
1616262,0,Unknown
1616468,4,Unknown
1616568,3,Unknown
1616570,0,Control
1616575,3,Unknown
1616582,3,Test
1616599,3,Unknown
1616828,6,Test
1616829,0,Unknown
1616867,0,Unknown
1616899,3,Test
1616906,3,Control
1616949,3,Unknown
1616984,3,Unknown
1616990,3,Test
1617108,3,Unknown
1617112,7,Control
1617138,3,Control
1617334,0,Control
1617377,4,Unknown
1617471,0,Test
1617593,6,Test
1617872,0,Control
1617973,4,Control
1617980,1,Unknown
1618071,3,Control
1618328,3,Unknown
1618367,3,Unknown
1618542,0,Unknown
1618545,3,Unknown
1618570,1,Unknown
1618582,1,Unknown
1618749,4,Unknown
1618850,0,Unknown
1618887,3,Control
1619016,3,Test
1619073,3,Control
1619100,3,Unknown
1619179,0,Unknown
1619262,0,Unknown
1619282,2,Unknown
1619312,3,Unknown
1619391,3,Unknown
1619392,0,Unknown
1619566,2,Unknown
1619661,3,Unknown
1619691,2,Unknown
1619736,3,Test
1619822,5,Test
1619839,3,Unknown
1620010,3,Control
1620011,5,Control
1620247,0,Control
1620402,3,Unknown
1620412,3,Control
1620429,6,Control
1620626,8,Control
1620692,3,Unknown
1620705,0,Test
1620825,0,Test
1620977,2,Unknown
1621145,3,Test
1621157,3,Test
1621258,3,Unknown
1621334,0,Unknown
1621368,4,Unknown
1621450,4,Unknown
1621451,20,Test
1621556,0,Test
1621600,3,Test
1621820,1,Unknown
1621856,3,Test
1621918,6,Unknown
1622006,0,Test
1622083,3,Control
1622171,5,Test
1622342,3,Unknown
1622352,0,Unknown
1622409,3,Unknown
1622707,3,Unknown
1622815,0,Unknown
1622925,3,Test
1623042,5,Control
1623100,8,Unknown
1623788,3,Control
1624164,8,Unknown
1624582,3,Unknown
1624590,3,Unknown
1624641,1,Unknown
1624643,3,Control
1624743,3,Unknown
1624786,0,Unknown
1624825,8,Test
1625153,3,Test
1625174,3,Unknown
1625224,3,Unknown
1625419,2,Unknown
1625605,7,Control
1625683,0,Unknown
1625705,3,Unknown
1625758,5,Test
1625810,3,Unknown
1625833,6,Unknown
1625873,3,Unknown
1625995,0,Unknown
1626123,0,Unknown
1626147,3,Test
1626163,9,Unknown
1626170,3,Control
1626238,1,Unknown
1626267,0,Unknown
1626293,3,Test
1626394,0,Control
1626436,3,Unknown
1626478,3,Unknown
1626541,2,Unknown
1626559,3,Unknown
1626600,4,Unknown
1626607,0,Unknown
1626790,8,Unknown
1626794,3,Unknown
1626836,2,Test
1626983,3,Test
1627104,0,Control
1627154,0,Unknown
1627167,3,Test
1627190,0,Unknown
1627240,5,Unknown
1627250,4,Unknown
1627277,3,Unknown
1627443,0,Unknown
1627446,4,Unknown
1627490,5,Unknown
1627521,6,Control
1627539,3,Unknown
1627760,6,Unknown
1627867,6,Unknown
1627971,3,Unknown
1627984,3,Unknown
1628012,3,Unknown
1628498,0,Unknown
1628554,3,Test
1628625,4,Control
1628683,3,Unknown
1628896,3,Unknown
1628925,3,Unknown
1629024,3,Unknown
1629078,3,Unknown
1629120,2,Unknown
1629241,6,Unknown
1629472,0,Unknown
1629479,2,Unknown
1629639,3,Unknown
1629701,3,Unknown
1629754,3,Control
1629921,5,Unknown
1629940,3,Test
1629948,3,Unknown
1629950,3,Unknown
1629959,8,Unknown
1629977,3,Unknown
1630043,4,Test
1630079,3,Test
1630169,3,Unknown
1630212,8,Unknown
1630264,3,Unknown
1630358,3,Unknown
1630369,3,Unknown
1630414,0,Unknown
1630497,1,Control
1630514,3,Unknown
1630616,1,Test
1630644,3,Unknown
1630675,0,Test
1630679,3,Unknown
1630734,3,Unknown
1630736,4,Unknown
1630870,3,Unknown
1630918,3,Unknown
1630981,10,Test
1631043,3,Test
1631170,3,Unknown
1631224,6,Test
1631245,3,Unknown
1631322,4,Control
1631325,4,Unknown
1631381,3,Unknown
1631394,6,Unknown
1631458,0,Test
1631553,3,Test
1631726,3,Test
1631740,3,Test
1631795,3,Test
1631869,3,Test
1631897,3,Unknown
1632043,0,Control
1632090,10,Test
1632199,3,Unknown
1632255,2,Unknown
1632310,0,Test
1632382,3,Test
1632385,13,Test
1632396,3,Unknown
1632556,3,Unknown
1632591,4,Test
1632742,1,Unknown
1632920,3,Unknown
1633031,3,Unknown
1633045,3,Unknown
1633132,11,Unknown
1633376,1,Control
1633377,3,Unknown
1633473,6,Control
1633550,3,Test
1633645,0,Control
1633878,8,Unknown
1633988,1,Unknown
1633998,4,Test
1634020,3,Control
1634188,7,Test
1634213,4,Control
1634257,6,Test
1634489,0,Unknown
1634583,6,Control
1634684,0,Unknown
1634935,3,Test
1635038,3,Unknown
1635115,4,Test
1635213,3,Unknown
1635218,3,Unknown
1635236,5,Unknown
1635395,0,Control
1635468,3,Unknown
1635516,3,Unknown
1635591,0,Unknown
1635604,4,Unknown
1635809,3,Unknown
1635818,6,Unknown
1635847,7,Unknown
1635912,0,Unknown
1635918,0,Unknown
1635994,3,Unknown
1636073,4,Control
1636131,4,Control
1636153,6,Unknown
1636215,3,Unknown
1636347,3,Control
1636487,0,Unknown
1636599,3,Unknown
1636708,3,Unknown
1636847,3,Unknown
1636915,3,Unknown
1637155,3,Unknown
1637188,3,Test
1637198,3,Control
1637228,5,Unknown
1637269,3,Unknown
1637369,0,Test
1637373,4,Unknown
1637471,4,Unknown
1637522,10,Unknown
1637558,6,Unknown
1637565,3,Unknown
1637876,3,Unknown
1638294,3,Unknown
1638396,6,Unknown
1638404,0,Unknown
1638498,3,Test
1638699,3,Unknown
1638913,9,Unknown
1638971,1,Test
1639014,27,Test
1639082,5,Unknown
1639177,2,Control
1639203,4,Unknown
1639233,3,Unknown
1639251,5,Unknown
1639762,3,Unknown
1639778,3,Unknown
1640106,3,Unknown
1640172,3,Test
1640277,3,Unknown
1640440,2,Unknown
1640464,4,Unknown
1640477,3,Test
1640513,3,Control
1640524,4,Unknown
1640688,0,Control
1640739,6,Test
1640743,0,Unknown
1640819,6,Unknown
1641046,13,Control
1641174,3,Unknown
1641213,2,Test
1641255,3,Unknown
1641262,3,Control
1641314,3,Test
1641367,7,Unknown
1641381,3,Unknown
1641457,3,Test
1641536,3,Control
1641549,3,Control
1641582,3,Unknown
1641640,3,Control
1641696,3,Unknown
1641715,5,Control
1641775,9,Unknown
1641831,4,Unknown
1641915,3,Unknown
1642284,3,Control
1642292,3,Unknown
1642325,0,Test
1642397,3,Test
1642522,0,Unknown
1642693,3,Control
1642802,3,Test
1642882,8,Unknown
1642917,4,Unknown
1642927,3,Unknown
1642974,5,Unknown
1643125,3,Control
1643154,3,Unknown
1643251,3,Test
1643321,6,Unknown
1643533,4,Control
1643543,1,Test
1643562,0,Unknown
1643648,3,Control
1643714,3,Unknown
1643775,3,Control
1643817,18,Unknown
1643934,0,Unknown
1643960,6,Unknown
1643971,4,Control
1644258,3,Unknown
1644322,3,Test
1644468,0,Test
1644577,3,Control
1644738,0,Unknown
1644839,3,Test
1644860,3,Unknown
1644880,4,Test
1644928,4,Unknown
1645090,0,Unknown
1645301,4,Unknown
1645337,3,Unknown
1645397,3,Unknown
1645488,3,Test
1645585,3,Unknown
1645625,13,Test
1645671,3,Unknown
1645811,3,Control
1645855,0,Unknown
1645883,0,Unknown
1645923,26,Unknown
1646013,3,Control
1646031,0,Unknown
1646150,3,Test
1646180,3,Unknown
1646477,3,Unknown
1646565,3,Control
1646596,3,Test
1646603,7,Control
1646855,3,Control
1646892,6,Test
1647031,3,Test
1647068,3,Control
1647142,3,Unknown
1647164,2,Unknown
1647261,3,Control
1647266,3,Unknown
1647281,3,Unknown
1647318,3,Control
1647360,3,Control
1647566,3,Unknown
1647585,3,Control
1647799,0,Test
1647896,0,Unknown
1647903,3,Unknown
